INFO 2025-10-01 14:08:17,663 autoreload Watching for file changes with StatReloader
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\pagination.py", line 211, in paginate_queryset
    self.page = paginator.page(page_number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 72, in page
    number = self.validate_number(number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 53, in validate_number
    if number > self.num_pages:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 99, in num_pages
    if self.count == 0 and not self.allow_empty_first_page:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 93, in count
    return c()
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\query.py", line 608, in count
    return self.query.get_count(using=self.db)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 568, in get_count
    return obj.get_aggregation(using, {"__count": Count("*")})["__count"]
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 554, in get_aggregation
    result = compiler.execute_sql(SINGLE)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 102, in execute
    return super().execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
django.db.utils.OperationalError: no such table: anpr_cameras_camera
ERROR 2025-10-02 12:40:01,045 basehttp "GET /api/cameras/ HTTP/1.1" 500 195451
INFO 2025-10-02 12:40:46,046 basehttp "GET /admin/ HTTP/1.1" 200 5556
INFO 2025-10-02 12:40:49,989 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-10-02 12:40:50,023 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
INFO 2025-10-02 12:40:50,023 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-10-02 12:40:50,143 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-10-02 12:40:50,144 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 21310
INFO 2025-10-02 12:40:50,144 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 200 18559
INFO 2025-10-02 12:40:50,155 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-10-02 12:40:50,267 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-10-02 12:40:50,362 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-10-02 13:17:08,284 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 13:17:12,541 basehttp "GET / HTTP/1.1" 302 0
WARNING 2025-10-02 13:17:12,972 log Forbidden: /api/
WARNING 2025-10-02 13:17:12,983 basehttp "GET /api/ HTTP/1.1" 403 4940
INFO 2025-10-02 13:17:17,048 basehttp "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3426
INFO 2025-10-02 13:17:17,054 basehttp "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2025-10-02 13:17:17,058 basehttp "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2025-10-02 13:17:17,072 basehttp "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2025-10-02 13:17:17,375 basehttp "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3796
INFO 2025-10-02 13:17:17,579 basehttp "GET /static/rest_framework/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
INFO 2025-10-02 13:17:17,580 basehttp "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2025-10-02 13:17:17,583 basehttp "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1793
INFO 2025-10-02 13:17:17,691 basehttp "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2025-10-02 13:17:17,697 basehttp "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 200 59
INFO 2025-10-02 13:17:17,718 basehttp "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2025-10-02 13:17:17,776 basehttp "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
WARNING 2025-10-02 13:17:18,029 log Not Found: /favicon.ico
WARNING 2025-10-02 13:17:18,041 basehttp "GET /favicon.ico HTTP/1.1" 404 2555
INFO 2025-10-02 13:18:40,845 autoreload C:\Users\Shubham\Desktop\anpr-system\backend\anpr_detection\models.py changed, reloading.
INFO 2025-10-02 13:18:44,125 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 13:38:19,926 autoreload C:\Users\Shubham\Desktop\anpr-system\backend\anpr_detection\views.py changed, reloading.
INFO 2025-10-02 13:38:22,223 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 13:50:10,228 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 13:51:33,641 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 13:51:38,243 basehttp "GET / HTTP/1.1" 302 0
WARNING 2025-10-02 13:51:38,349 log Forbidden: /api/
WARNING 2025-10-02 13:51:38,351 basehttp "GET /api/ HTTP/1.1" 403 4940
INFO 2025-10-02 13:51:43,138 basehttp "GET /api-auth/login/?next=/api/ HTTP/1.1" 200 2705
INFO 2025-10-02 13:51:49,181 basehttp "POST /api-auth/login/ HTTP/1.1" 302 0
INFO 2025-10-02 13:51:49,228 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 13:51:53,049 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 13:51:53,920 basehttp "GET /api/ HTTP/1.1" 200 6414
WARNING 2025-10-02 13:52:40,278 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:40,287 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:40,311 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:40,316 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:43,674 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:43,675 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:43,680 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:43,682 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
INFO 2025-10-02 13:52:50,551 basehttp "OPTIONS /api/cameras/ HTTP/1.1" 200 0
WARNING 2025-10-02 13:52:50,560 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:50,572 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:51,903 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:51,904 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:53,253 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:53,254 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:53,463 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:53,466 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:53,645 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:53,651 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:52:59,910 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:52:59,912 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:00,451 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:53:00,455 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:00,627 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:53:00,629 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:00,849 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:53:00,851 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:01,074 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:53:01,079 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:01,442 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:53:01,446 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:01,574 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:53:01,575 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:08,548 log Forbidden: /api/detections/
WARNING 2025-10-02 13:53:08,551 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:08,615 log Forbidden: /api/detections/
WARNING 2025-10-02 13:53:08,618 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:24,474 log Forbidden: /api/detections/
WARNING 2025-10-02 13:53:24,476 basehttp "GET /api/detections/?plate_number=GJ01RX4469 HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:25,567 log Forbidden: /api/detections/
WARNING 2025-10-02 13:53:25,581 basehttp "GET /api/detections/?plate_number=GJ01RX4469 HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:25,838 log Forbidden: /api/detections/
WARNING 2025-10-02 13:53:25,840 basehttp "GET /api/detections/?plate_number=GJ01RX4469 HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:25,957 log Forbidden: /api/detections/
WARNING 2025-10-02 13:53:25,959 basehttp "GET /api/detections/?plate_number=GJ01RX4469 HTTP/1.1" 403 58
WARNING 2025-10-02 13:53:26,186 log Forbidden: /api/detections/
WARNING 2025-10-02 13:53:26,187 basehttp "GET /api/detections/?plate_number=GJ01RX4469 HTTP/1.1" 403 58
WARNING 2025-10-02 13:54:31,871 log Forbidden: /api/detections/
WARNING 2025-10-02 13:54:31,880 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:54:31,973 log Forbidden: /api/detections/
WARNING 2025-10-02 13:54:31,979 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:54:35,022 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:54:35,024 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:54:35,029 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:54:35,032 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:54:40,351 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:54:40,353 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
INFO 2025-10-02 13:55:06,197 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 13:55:10,404 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-10-02 13:55:10,531 basehttp "GET /api/ HTTP/1.1" 200 6414
WARNING 2025-10-02 13:55:22,027 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:22,032 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:22,046 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:22,052 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:23,787 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:23,789 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:23,795 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:23,800 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:26,933 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:26,935 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:33,904 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:33,905 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:34,759 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:34,772 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:34,946 log Forbidden: /api/cameras/
WARNING 2025-10-02 13:55:34,955 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:38,451 log Forbidden: /api/detections/
WARNING 2025-10-02 13:55:38,453 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:38,456 log Forbidden: /api/detections/
WARNING 2025-10-02 13:55:38,458 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 13:55:59,160 log Forbidden: /api/detections/
WARNING 2025-10-02 13:55:59,162 basehttp "GET /api/detections/?plate_number=GJ01RX4469&date_from=2025-03-01&date_to=2025-10-02 HTTP/1.1" 403 58
WARNING 2025-10-02 13:56:00,068 log Forbidden: /api/detections/
WARNING 2025-10-02 13:56:00,081 basehttp "GET /api/detections/?plate_number=GJ01RX4469&date_from=2025-03-01&date_to=2025-10-02 HTTP/1.1" 403 58
WARNING 2025-10-02 13:56:00,290 log Forbidden: /api/detections/
WARNING 2025-10-02 13:56:00,292 basehttp "GET /api/detections/?plate_number=GJ01RX4469&date_from=2025-03-01&date_to=2025-10-02 HTTP/1.1" 403 58
WARNING 2025-10-02 13:56:00,583 log Forbidden: /api/detections/
WARNING 2025-10-02 13:56:00,589 basehttp "GET /api/detections/?plate_number=GJ01RX4469&date_from=2025-03-01&date_to=2025-10-02 HTTP/1.1" 403 58
WARNING 2025-10-02 13:56:00,797 log Forbidden: /api/detections/
WARNING 2025-10-02 13:56:00,798 basehttp "GET /api/detections/?plate_number=GJ01RX4469&date_from=2025-03-01&date_to=2025-10-02 HTTP/1.1" 403 58
INFO 2025-10-02 13:58:47,972 basehttp "POST /api-auth/logout/?next=/api/ HTTP/1.1" 302 0
WARNING 2025-10-02 13:58:47,988 log Forbidden: /api/
WARNING 2025-10-02 13:58:47,990 basehttp "GET /api/ HTTP/1.1" 403 4940
INFO 2025-10-02 13:58:49,750 basehttp "GET /api-auth/login/?next=/api/ HTTP/1.1" 200 2705
INFO 2025-10-02 13:58:58,780 basehttp "POST /api-auth/login/ HTTP/1.1" 302 0
INFO 2025-10-02 13:58:58,843 basehttp "GET /api/ HTTP/1.1" 200 6414
WARNING 2025-10-02 14:03:16,623 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:03:16,625 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:03:16,650 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:03:16,672 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:03:19,544 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:03:19,555 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:03:19,573 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:03:19,607 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
INFO 2025-10-02 14:08:07,205 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 14:08:13,406 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-10-02 14:08:13,928 basehttp "GET /api/ HTTP/1.1" 200 6414
WARNING 2025-10-02 14:08:46,142 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:08:46,149 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:08:46,183 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:08:46,189 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:08:50,205 log Forbidden: /api/detections/
WARNING 2025-10-02 14:08:50,207 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:08:50,221 log Forbidden: /api/detections/
WARNING 2025-10-02 14:08:50,228 basehttp "GET /api/detections/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:08:57,817 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:08:57,819 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:08:57,840 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:08:57,846 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
INFO 2025-10-02 14:09:09,319 basehttp "OPTIONS /api/cameras/ HTTP/1.1" 200 0
WARNING 2025-10-02 14:09:09,337 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:09,356 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:10,173 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:10,174 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:10,331 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:10,332 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:10,453 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:10,454 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:39,350 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:39,356 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:39,365 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:39,372 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:52,336 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:52,337 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:53,451 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:53,454 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:53,581 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:53,584 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:53,740 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:53,744 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:09:53,963 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:09:53,964 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
INFO 2025-10-02 14:18:21,839 autoreload Watching for file changes with StatReloader
WARNING 2025-10-02 14:18:41,373 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:41,375 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:41,382 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:41,384 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:43,075 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:43,077 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:43,082 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:43,084 basehttp "GET /api/cameras/ HTTP/1.1" 403 58
INFO 2025-10-02 14:18:45,678 basehttp "OPTIONS /api/cameras/ HTTP/1.1" 200 0
WARNING 2025-10-02 14:18:45,700 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:45,707 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:53,714 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:53,717 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:54,456 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:54,458 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:54,680 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:54,685 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:54,881 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:54,888 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:55,047 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:55,085 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:55,219 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:55,250 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:55,400 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:55,418 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:18:55,710 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:18:55,736 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:21:58,436 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:21:58,439 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:22:00,031 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:22:00,033 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:22:00,180 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:22:00,182 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:22:00,348 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:22:00,349 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:22:00,511 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:22:00,512 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
WARNING 2025-10-02 14:22:00,720 log Forbidden: /api/cameras/
WARNING 2025-10-02 14:22:00,723 basehttp "POST /api/cameras/ HTTP/1.1" 403 58
